Unique_Id,Alt_Id,Trail_Name,Source,Distance,Elevation_Gain,Highest_Point,Difficulty,Est_Hike_Duration,Trail_Type,Permits,Rating,Review_Count,Area,State,Country,Latitude,Longitude,Url,Cover_Photo,Parsed_Date
89c4fee72464,10913246,Rock Bluff Run Trail,AllTrails,5.9,984.0,1181,3,164.0,Loop,,4.4,108,Indian Cave State Park,Nebraska,United States,40.25759,-95.56567,https://www.alltrails.com/trail/us/nebraska/rock-bluff-run-trail--2,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvOTgyMzk3NTUvMWM3YTQ1NGJlY2M5YjI2MzdhMTcyMTE4MmYxN2NkNjQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
a5dd5087ba00,10003669,Homestead Trail,AllTrails,2.1,90.0,1325,1,41.0,Loop,,4.5,90,Homestead National Historical Park,Nebraska,United States,40.28556,-96.82642,https://www.alltrails.com/trail/us/nebraska/homestead-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDc0ODc2MjcvYWNjYTgyNmQ5NGI3NmIwMWI1NGY2ZGUxMTNlMWI4NTAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
cddebedad67c,10672485,"Indian Cave: Trail 2, Trail 7 and Trail 3",AllTrails,4.7,823.0,1184,3,132.0,Out & Back,,4.6,78,Indian Cave State Park,Nebraska,United States,40.27195,-95.56029,https://www.alltrails.com/trail/us/nebraska/indian-cave-trail-2-trail-7-and-trail-3,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDQ2OTIxNzcvMWE2ZDVhYTNkNmFjNzM5Y2U4OWE4YzRhMGZhZDgzZTEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
f248129af5f6,10773845,"Hardwood, Rock Bluff, and History Loop",AllTrails,9.8,1538.0,1161,3,265.0,Loop,,4.3,46,Indian Cave State Park,Nebraska,United States,40.25746,-95.56586,https://www.alltrails.com/trail/us/nebraska/indian-cave-park-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjc0MjQ0MDEvODI3ZGQ4MTgyYzAyNTQwZGE1NmQ1Y2VmOGI2YTllNDUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
717e919914a5,10203403,Hardwood Trail,AllTrails,2.1,334.0,1158,3,57.0,Out & Back,,4.3,41,Indian Cave State Park,Nebraska,United States,40.24755,-95.56195,https://www.alltrails.com/trail/us/nebraska/hardwood-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjExNzkxNzMvZTYyYjRlZTgxYTFmZWI0ODVjNWQ0ZjU2YzUxNWIxOWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
23bfe2b43dc4,10756173,Indian Caves State Park Loop,AllTrails,5.0,623.0,1177,3,125.0,Loop,,4.4,27,Indian Cave State Park,Nebraska,United States,40.25038,-95.54281,https://www.alltrails.com/trail/us/nebraska/indian-caves-state-park-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjExNzkxODcvNTViYWMyZTcwZDc1ZjZkMjg5MDQ1NDU1MGM5OGYwZTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
0eb83e292e0d,10913242,Chief Standing Bear Trail,AllTrails,22.5,298.0,1289,3,403.0,Point-to-Point,,4.8,29,,Nebraska,United States,40.25736,-96.73989,https://www.alltrails.com/trail/us/nebraska/chief-standing-bear-trail--2,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzg1MjgyMTcvYmUzN2VkYTg3ZWY5YjkzNGRiM2Q2NjNlNjUyNDk5NGYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
5b30cdae46e8,10938215,Red Willow State Recreation Area,AllTrails,1.5,134.0,2683,1,34.0,Loop,,3.8,11,Red Willow State Recreation Area,Nebraska,United States,40.35424,-100.67949,https://www.alltrails.com/trail/us/nebraska/red-willow-state-recreation-area,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTc1OTY4NTAvZDQyNTNhMTJkZjI1MzVkMGMyZjA2MWVmMzE1ZWQxZWYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
e56d21a919c5,10915682,Rockford Lake SRA,AllTrails,1.2,44.0,1374,1,23.0,Out & Back,,4.5,3,Rockford State Recreation Area,Nebraska,United States,40.2226,-96.58643,https://www.alltrails.com/trail/us/nebraska/rockford-lake-sra,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjg5MTQ4OTMvNWFmNTc2ODhhYmExYTk4NjVhZDg1NmZkZWNjZDA3MDYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
35226aa9b26c,10781480,Sagebrush Hills,AllTrails,6.0,550.0,3221,3,137.0,Out & Back,,4.2,22,Enders Reservoir State Recreation Area,Nebraska,United States,40.42898,-101.5353,https://www.alltrails.com/trail/us/nebraska/sagebrush-hills,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDE2Njk2ODkvMTk4NjllYjU1ZjBlMGJiNWYyMGRiYzgxNjhlMTQ4Y2EuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
cfda741fdd41,10009939,Holmes Lake Loop,AllTrails,2.3,52.0,1272,1,42.0,Loop,,4.6,930,Holmes Lake Park,Nebraska,United States,40.78499,-96.63357,https://www.alltrails.com/trail/us/nebraska/antelope-creek-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODI2ODk0MTkvZWU3MWFjZDU1Yjk5YmUxODU4NDM0MjhlYzdmNmJkNGEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2025-06-18
